"host_id","guest_id","listing_id","rating_id","review_date","total_rating","communication_rating","cleanliness_rating","location_rating","checkin_rating"
4786,4786,4786,3,"2022-06-23",4,3,2,3,2
4787,4787,4787,1,"2020-07-29",3,2,4,3,4
4788,4788,4788,4,"2019-09-15",1,4,4,5,5
4789,4789,4789,4,"2022-03-22",4,1,1,5,1
4790,4790,4790,1,"2020-02-29",4,5,5,3,5
4791,4791,4791,4,"2022-07-29",3,2,5,2,1
4792,4792,4792,5,"2021-05-14",5,5,1,5,3
4793,4793,4793,4,"2022-12-27",5,3,3,2,1
4794,4794,4794,4,"2022-04-29",2,3,2,1,4
4795,4795,4795,1,"2023-11-03",4,3,2,1,1
4796,4796,4796,2,"2020-06-10",5,3,3,2,2
4797,4797,4797,4,"2020-12-21",1,5,1,4,1
4798,4798,4798,3,"2019-12-29",5,4,4,2,4
4799,4799,4799,3,"2019-07-14",1,2,4,4,5
4800,4800,4800,3,"2022-08-30",5,2,1,3,5
4801,4801,4801,3,"2023-08-21",4,5,4,1,1
4802,4802,4802,3,"2020-12-23",4,1,2,2,1
4803,4803,4803,5,"2021-05-08",2,3,3,3,3
4804,4804,4804,5,"2022-11-22",3,5,3,1,1
4805,4805,4805,1,"2020-03-08",3,4,4,3,1
4806,4806,4806,1,"2019-10-02",5,5,4,5,3
4807,4807,4807,5,"2023-04-18",5,1,2,4,3
4808,4808,4808,2,"2022-09-18",1,5,4,1,5
4809,4809,4809,4,"2023-08-27",1,4,4,3,2
4810,4810,4810,3,"2021-02-23",5,2,5,2,5
4811,4811,4811,4,"2022-12-11",1,1,1,2,5
4812,4812,4812,5,"2019-03-28",4,4,3,3,3
4813,4813,4813,5,"2020-12-02",4,4,1,2,2
4814,4814,4814,3,"2022-06-27",1,5,2,1,4
4815,4815,4815,3,"2022-12-13",4,1,1,4,5
4816,4816,4816,2,"2023-10-30",2,1,2,1,5
4817,4817,4817,4,"2022-03-07",5,1,2,3,2
4818,4818,4818,3,"2022-11-09",2,3,3,1,3
4819,4819,4819,3,"2019-05-17",2,5,2,5,4
4820,4820,4820,4,"2023-12-09",2,1,1,2,5
4821,4821,4821,1,"2022-01-29",4,5,3,3,4
4822,4822,4822,3,"2022-09-19",3,1,1,3,5
4823,4823,4823,1,"2020-03-11",5,3,2,5,1
4824,4824,4824,2,"2023-07-21",3,5,1,5,5
4825,4825,4825,3,"2023-03-09",3,4,1,5,5
4826,4826,4826,2,"2020-03-22",2,5,2,4,4
4827,4827,4827,4,"2024-01-29",4,2,2,5,4
4828,4828,4828,5,"2019-04-20",2,4,4,5,4
4829,4829,4829,3,"2022-06-10",1,4,4,4,3
4830,4830,4830,3,"2022-01-31",4,1,3,5,2
4831,4831,4831,2,"2023-02-21",5,2,4,3,5
4832,4832,4832,4,"2023-02-08",1,1,2,3,5
4833,4833,4833,1,"2021-10-01",2,2,1,2,2
4834,4834,4834,4,"2021-06-27",1,5,2,5,3
4835,4835,4835,4,"2019-06-07",3,1,3,4,2
4836,4836,4836,2,"2022-12-09",1,1,5,4,2
4837,4837,4837,2,"2020-09-18",3,5,2,5,2
4838,4838,4838,5,"2023-11-17",5,4,1,2,5
4839,4839,4839,1,"2019-04-17",2,5,5,4,2
4840,4840,4840,3,"2020-07-13",3,1,5,2,4
4841,4841,4841,1,"2022-05-21",3,4,4,1,3
4842,4842,4842,3,"2024-02-01",3,4,2,1,3
4843,4843,4843,1,"2020-05-03",3,4,1,1,2
4844,4844,4844,3,"2023-03-22",2,2,4,2,5
4845,4845,4845,1,"2023-05-06",5,5,3,1,2
4846,4846,4846,2,"2022-04-06",1,2,4,2,2
4847,4847,4847,1,"2022-04-03",1,4,5,3,2
4848,4848,4848,4,"2019-12-14",5,3,2,3,4
4849,4849,4849,3,"2020-06-06",4,2,3,5,3
4850,4850,4850,2,"2019-12-28",5,1,5,5,4
4851,4851,4851,1,"2020-07-28",3,2,1,4,3
4852,4852,4852,1,"2023-05-22",2,4,3,3,1
4853,4853,4853,1,"2024-02-18",2,4,1,1,2
4854,4854,4854,3,"2021-10-19",4,4,1,3,4
4855,4855,4855,5,"2021-01-05",3,5,3,2,5
4856,4856,4856,3,"2023-07-05",5,5,1,5,2
4857,4857,4857,1,"2022-07-28",1,4,2,5,3
4858,4858,4858,1,"2023-08-06",5,3,5,4,5
4859,4859,4859,1,"2022-03-17",3,1,2,4,1
4860,4860,4860,4,"2020-10-25",4,3,2,1,2
4861,4861,4861,1,"2022-09-25",1,3,1,3,5
4862,4862,4862,2,"2022-04-03",4,2,1,1,1
4863,4863,4863,2,"2021-03-02",5,2,2,2,4
4864,4864,4864,5,"2021-08-15",2,2,1,4,2
4865,4865,4865,3,"2019-09-01",4,1,3,1,5
4866,4866,4866,5,"2022-02-28",2,4,3,2,5
4867,4867,4867,5,"2019-03-31",3,1,4,4,1
4868,4868,4868,4,"2019-11-18",5,3,1,1,1
4869,4869,4869,4,"2023-12-06",2,5,1,1,1
4870,4870,4870,5,"2020-04-07",3,3,3,5,4
4871,4871,4871,5,"2020-10-05",5,5,4,4,4
4872,4872,4872,3,"2023-07-15",5,1,3,5,3
4873,4873,4873,1,"2020-06-14",4,5,5,4,4
4874,4874,4874,3,"2023-05-07",3,4,5,5,5
4875,4875,4875,2,"2020-01-10",1,1,2,5,3
4876,4876,4876,4,"2019-09-03",5,5,2,2,5
4877,4877,4877,4,"2022-08-07",2,2,2,4,5
4878,4878,4878,1,"2020-04-25",1,2,1,1,2
4879,4879,4879,4,"2019-08-03",5,4,5,4,5
4880,4880,4880,3,"2023-05-07",2,4,2,5,2
4881,4881,4881,1,"2020-12-12",1,3,5,1,1
4882,4882,4882,4,"2021-08-25",3,2,1,4,2
4883,4883,4883,5,"2023-10-02",1,3,5,1,5
4884,4884,4884,2,"2022-09-16",4,2,3,4,4
4885,4885,4885,4,"2019-11-16",4,5,1,3,2
4886,4886,4886,2,"2022-02-06",5,4,4,3,4
4887,4887,4887,5,"2023-08-24",4,3,4,1,5
4888,4888,4888,2,"2023-03-03",2,5,2,2,4
4889,4889,4889,4,"2019-08-12",1,4,5,5,2
4890,4890,4890,2,"2020-03-21",4,4,1,4,2
4891,4891,4891,3,"2020-10-01",5,2,2,5,3
4892,4892,4892,1,"2024-02-20",3,1,1,1,4
4893,4893,4893,2,"2023-09-03",1,1,5,5,5
4894,4894,4894,3,"2020-08-04",1,2,4,1,5
4895,4895,4895,2,"2021-09-11",1,1,1,5,3
4896,4896,4896,3,"2020-03-08",2,2,2,2,1
4897,4897,4897,2,"2020-09-29",4,1,5,2,4
4898,4898,4898,5,"2022-09-10",3,3,4,1,3
4899,4899,4899,1,"2023-12-17",5,2,4,3,2
4900,4900,4900,3,"2019-11-17",2,2,5,3,2
4901,4901,4901,4,"2023-11-12",3,1,3,4,1
4902,4902,4902,3,"2023-12-09",2,1,5,3,4
4903,4903,4903,3,"2022-09-30",2,3,4,4,4
4904,4904,4904,4,"2021-10-13",1,4,4,5,2
4905,4905,4905,4,"2019-08-24",5,2,5,3,4
4906,4906,4906,4,"2019-06-12",1,4,4,3,5
4907,4907,4907,4,"2022-08-24",3,4,2,3,3
4908,4908,4908,1,"2020-11-25",4,5,4,5,5
4909,4909,4909,1,"2023-03-01",5,1,1,2,3
4910,4910,4910,2,"2021-01-14",5,1,4,5,4
4911,4911,4911,4,"2022-04-07",5,4,3,5,4
4912,4912,4912,3,"2022-07-30",3,4,2,5,3
4913,4913,4913,5,"2019-11-01",2,5,4,2,3
4914,4914,4914,4,"2022-06-01",4,3,3,5,2
4915,4915,4915,5,"2024-02-01",3,1,5,4,4
4916,4916,4916,5,"2019-04-01",1,4,4,4,4
4917,4917,4917,1,"2020-07-06",1,1,3,4,3
4918,4918,4918,3,"2024-02-19",1,5,1,5,5
4919,4919,4919,2,"2019-05-05",2,1,4,4,2
4920,4920,4920,2,"2022-12-27",3,5,2,4,3
4921,4921,4921,5,"2022-09-10",1,4,5,2,4
4922,4922,4922,1,"2022-05-29",2,1,5,2,1
4923,4923,4923,1,"2023-01-13",4,3,2,1,1
4924,4924,4924,1,"2021-07-10",2,3,2,1,3
4925,4925,4925,3,"2021-03-15",2,2,3,1,5
4926,4926,4926,1,"2019-10-05",5,2,1,5,3
4927,4927,4927,5,"2023-01-17",4,3,4,1,1
4928,4928,4928,2,"2021-11-09",5,2,1,3,2
4929,4929,4929,1,"2022-07-14",2,3,2,2,3
4930,4930,4930,3,"2020-10-23",4,3,3,5,2
4931,4931,4931,4,"2022-02-24",4,5,2,5,1
4932,4932,4932,1,"2023-04-23",4,2,4,5,5
4933,4933,4933,1,"2020-04-19",3,5,5,5,5
4934,4934,4934,1,"2023-02-08",3,3,1,2,5
4935,4935,4935,5,"2023-06-22",3,3,3,2,1
4936,4936,4936,5,"2023-10-24",4,4,2,1,4
4937,4937,4937,2,"2023-10-29",5,4,3,5,1
4938,4938,4938,3,"2019-08-31",3,3,3,2,2
4939,4939,4939,3,"2021-05-24",2,4,5,3,2
4940,4940,4940,1,"2019-03-14",5,5,3,4,3
4941,4941,4941,2,"2023-11-19",1,5,3,2,4
4942,4942,4942,5,"2023-01-02",4,1,4,1,4
4943,4943,4943,2,"2021-03-09",5,2,4,4,3
4944,4944,4944,1,"2019-12-26",1,5,1,1,1
4945,4945,4945,2,"2020-01-24",2,5,5,5,2
4946,4946,4946,1,"2022-08-29",1,5,4,3,2
4947,4947,4947,5,"2021-03-21",2,4,1,3,4
4948,4948,4948,2,"2021-07-15",3,3,3,2,5
4949,4949,4949,1,"2021-04-21",4,1,4,5,2
4950,4950,4950,3,"2022-07-15",1,2,3,1,1
4951,4951,4951,1,"2020-03-03",5,1,3,5,3
4952,4952,4952,5,"2020-07-29",1,5,1,2,4
4953,4953,4953,2,"2022-10-06",4,1,1,3,5
4954,4954,4954,2,"2023-10-04",1,3,2,1,5
4955,4955,4955,3,"2022-06-14",4,2,2,5,3
4956,4956,4956,2,"2022-11-19",3,2,1,3,4
4957,4957,4957,2,"2020-01-02",4,2,5,5,3
4958,4958,4958,1,"2021-05-02",5,3,1,3,3
4959,4959,4959,4,"2019-03-14",2,4,4,1,4
4960,4960,4960,2,"2022-12-03",1,4,5,5,3
4961,4961,4961,3,"2023-12-11",2,5,2,2,1
4962,4962,4962,1,"2023-01-28",2,4,2,3,1
4963,4963,4963,5,"2020-06-16",4,1,5,3,3
4964,4964,4964,5,"2019-07-29",5,4,3,5,4
4965,4965,4965,2,"2020-07-03",2,2,2,1,3
4966,4966,4966,1,"2021-07-26",2,2,1,5,5
4967,4967,4967,5,"2023-10-28",3,5,2,4,1
4968,4968,4968,4,"2022-09-13",4,2,3,3,5
4969,4969,4969,3,"2020-12-09",4,4,3,4,4
4970,4970,4970,2,"2023-06-30",2,3,3,4,5
4971,4971,4971,1,"2021-04-03",2,2,3,2,1
4972,4972,4972,5,"2021-06-17",5,3,1,5,2
4973,4973,4973,1,"2020-10-07",5,5,1,4,5
4974,4974,4974,3,"2021-05-26",2,2,1,3,4
4975,4975,4975,4,"2022-01-13",5,3,5,3,5
4976,4976,4976,2,"2021-02-12",3,5,2,2,3
4977,4977,4977,3,"2019-11-07",2,3,2,5,3
4978,4978,4978,5,"2023-01-28",5,4,1,4,1
4979,4979,4979,1,"2022-05-10",1,1,3,4,2
4980,4980,4980,3,"2023-09-18",2,3,5,4,5
4981,4981,4981,4,"2021-03-05",1,4,2,2,5
4982,4982,4982,4,"2021-08-07",4,3,2,4,3
4983,4983,4983,5,"2023-02-01",2,2,4,3,2
4984,4984,4984,1,"2023-01-09",3,1,3,1,3
4985,4985,4985,4,"2021-03-18",4,1,1,3,1
4986,4986,4986,2,"2019-03-12",2,5,5,5,1
4987,4987,4987,3,"2020-05-27",2,3,3,5,3
4988,4988,4988,5,"2022-05-27",5,4,2,4,1
4989,4989,4989,5,"2023-11-11",2,2,4,4,4
4990,4990,4990,3,"2020-01-23",5,4,2,3,3
4991,4991,4991,3,"2022-07-13",1,2,4,4,3
4992,4992,4992,1,"2023-05-29",4,2,1,2,1
4993,4993,4993,5,"2021-11-16",1,4,2,1,2
4994,4994,4994,4,"2024-02-18",2,4,1,5,2
4995,4995,4995,2,"2022-05-07",3,2,3,1,3
4996,4996,4996,1,"2020-10-26",4,5,2,4,3
4997,4997,4997,1,"2021-02-13",1,2,4,3,4
4998,4998,4998,1,"2023-02-24",2,1,3,1,5
4999,4999,4999,2,"2020-08-21",2,4,1,2,5
5000,5000,5000,4,"2019-07-18",4,1,3,1,4
5001,5001,5001,3,"2021-01-31",3,2,1,1,3
5002,5002,5002,5,"2023-12-14",3,1,5,5,3
5003,5003,5003,4,"2021-02-17",4,4,2,2,5
5004,5004,5004,1,"2023-12-15",3,5,2,4,4
5005,5005,5005,2,"2019-09-10",2,5,3,3,2
5006,5006,5006,5,"2021-05-15",3,5,3,4,3
5007,5007,5007,5,"2022-02-17",3,4,3,1,2
5008,5008,5008,2,"2022-12-23",1,1,5,5,3
5009,5009,5009,5,"2021-07-29",2,3,2,2,5
5010,5010,5010,4,"2023-12-22",3,2,5,2,1
5011,5011,5011,3,"2024-02-15",5,2,3,3,1
5012,5012,5012,2,"2021-07-07",3,5,5,3,5
5013,5013,5013,3,"2023-08-28",3,3,5,2,5
5014,5014,5014,1,"2022-01-08",5,5,1,3,5
5015,5015,5015,1,"2023-11-15",4,1,4,5,1
5016,5016,5016,2,"2022-01-17",2,5,3,2,1
5017,5017,5017,4,"2021-11-11",2,1,4,3,5
5018,5018,5018,1,"2021-02-27",5,4,5,5,2
5019,5019,5019,4,"2020-06-10",4,4,2,5,4
5020,5020,5020,2,"2020-12-24",3,5,3,5,3
5021,5021,5021,3,"2023-05-10",3,4,4,5,5
5022,5022,5022,3,"2023-11-25",5,1,4,5,4
5023,5023,5023,2,"2019-03-14",5,1,3,4,4
5024,5024,5024,4,"2021-09-22",5,2,3,4,3
5025,5025,5025,3,"2021-05-10",3,2,2,4,2
5026,5026,5026,5,"2021-09-24",4,4,3,2,5
5027,5027,5027,1,"2021-01-04",1,5,1,1,2
5028,5028,5028,4,"2023-05-10",1,1,1,4,5
5029,5029,5029,2,"2023-06-19",2,5,5,2,2
5030,5030,5030,2,"2020-07-04",5,1,2,3,2
5031,5031,5031,4,"2021-08-23",3,1,2,5,2
5032,5032,5032,2,"2019-08-20",4,2,3,1,1
5033,5033,5033,3,"2021-06-17",1,2,2,3,5
5034,5034,5034,2,"2020-03-16",2,3,2,2,2
5035,5035,5035,3,"2023-11-18",5,3,4,4,2
5036,5036,5036,4,"2023-07-10",4,5,4,1,2
5037,5037,5037,2,"2020-07-31",4,2,5,1,3
5038,5038,5038,3,"2019-04-16",4,4,4,5,2
5039,5039,5039,1,"2019-05-31",5,2,4,1,3
5040,5040,5040,4,"2020-12-20",3,4,3,3,3
5041,5041,5041,2,"2019-09-27",3,1,2,5,5
5042,5042,5042,4,"2023-06-24",1,5,5,4,2
5043,5043,5043,5,"2019-03-29",4,3,2,2,4
5044,5044,5044,5,"2020-11-04",2,4,5,4,1
5045,5045,5045,1,"2021-05-25",4,5,4,5,5
5046,5046,5046,5,"2021-04-07",3,1,3,2,1
5047,5047,5047,5,"2020-08-30",3,3,2,2,5
5048,5048,5048,4,"2020-04-29",2,1,4,2,5
5049,5049,5049,2,"2020-01-27",1,3,1,3,2
5050,5050,5050,1,"2020-04-07",2,3,5,2,5
5051,5051,5051,3,"2023-06-08",3,4,4,1,4
5052,5052,5052,1,"2021-05-24",1,1,3,1,3
5053,5053,5053,2,"2022-07-13",1,5,2,4,5
5054,5054,5054,4,"2020-03-03",1,1,4,5,4
5055,5055,5055,4,"2020-08-15",1,5,3,2,4
5056,5056,5056,1,"2023-03-15",1,5,5,1,3
5057,5057,5057,4,"2023-05-25",4,2,1,4,2
5058,5058,5058,2,"2020-03-07",4,1,4,5,1
5059,5059,5059,5,"2021-05-20",1,1,5,3,1
5060,5060,5060,4,"2023-12-26",4,3,1,5,4
5061,5061,5061,2,"2020-07-19",2,2,4,5,1
5062,5062,5062,1,"2022-10-22",4,4,4,1,5
5063,5063,5063,5,"2021-08-15",4,1,5,5,1
5064,5064,5064,4,"2019-08-03",3,3,1,3,3
5065,5065,5065,5,"2022-04-23",1,4,5,5,3
5066,5066,5066,1,"2022-12-18",1,5,2,5,1
5067,5067,5067,3,"2019-07-14",4,3,4,2,2
5068,5068,5068,4,"2023-04-25",4,2,1,4,3
5069,5069,5069,2,"2019-09-13",1,1,1,2,3
5070,5070,5070,3,"2022-08-06",1,4,4,4,5
5071,5071,5071,5,"2022-08-30",4,3,5,1,2
5072,5072,5072,3,"2021-02-02",4,5,1,2,2
5073,5073,5073,4,"2021-07-29",1,4,1,3,4
5074,5074,5074,1,"2022-06-13",3,4,1,3,3
5075,5075,5075,2,"2019-06-22",1,2,4,1,2
5076,5076,5076,1,"2019-11-18",2,2,2,2,4
5077,5077,5077,3,"2023-09-29",4,2,1,4,1
5078,5078,5078,4,"2022-09-13",1,4,4,4,2
5079,5079,5079,5,"2021-03-19",2,1,2,2,1
5080,5080,5080,1,"2023-01-20",1,2,4,3,2
5081,5081,5081,5,"2020-07-27",2,1,5,2,2
5082,5082,5082,2,"2022-10-14",5,5,4,1,3
5083,5083,5083,2,"2019-09-21",2,2,2,4,1
5084,5084,5084,3,"2022-05-06",3,1,3,2,5
5085,5085,5085,5,"2023-05-28",5,3,1,4,5
5086,5086,5086,2,"2022-10-29",5,3,2,2,3
5087,5087,5087,1,"2019-07-09",2,4,1,4,1
5088,5088,5088,4,"2023-03-14",4,5,5,4,1
5089,5089,5089,3,"2020-09-29",4,2,2,5,5
5090,5090,5090,1,"2021-10-26",1,1,2,2,1
5091,5091,5091,1,"2020-08-23",3,1,4,5,1
5092,5092,5092,5,"2021-03-25",2,1,2,1,2
5093,5093,5093,1,"2021-12-15",5,2,3,4,4
5094,5094,5094,4,"2019-07-17",2,4,5,1,4
5095,5095,5095,3,"2021-01-06",5,5,5,5,4
5096,5096,5096,3,"2021-02-18",4,3,1,1,5
5097,5097,5097,3,"2019-12-09",5,3,2,1,3
5098,5098,5098,3,"2019-10-12",3,2,5,3,4
5099,5099,5099,5,"2020-12-29",2,2,4,1,4
5100,5100,5100,5,"2020-01-03",1,1,1,4,2
5101,5101,5101,3,"2023-09-04",3,1,5,5,2
5102,5102,5102,5,"2020-07-14",3,5,5,2,2
5103,5103,5103,2,"2023-02-13",4,2,1,3,5
5104,5104,5104,2,"2023-04-12",1,1,2,5,5
5105,5105,5105,4,"2023-03-30",3,1,1,4,1
5106,5106,5106,2,"2019-05-18",1,2,4,5,1
5107,5107,5107,1,"2019-12-31",2,1,3,4,1
5108,5108,5108,2,"2022-07-16",2,1,5,4,4
5109,5109,5109,2,"2022-02-01",3,1,4,2,1
5110,5110,5110,5,"2019-06-07",4,1,3,3,2
5111,5111,5111,2,"2021-02-01",4,3,5,3,5
5112,5112,5112,2,"2023-10-28",2,5,5,5,5
5113,5113,5113,5,"2022-10-25",5,4,2,3,1
5114,5114,5114,5,"2019-04-10",1,2,5,4,2
5115,5115,5115,1,"2021-03-19",5,4,1,5,3
5116,5116,5116,1,"2020-02-22",3,4,5,1,4
5117,5117,5117,1,"2024-02-18",5,5,5,3,4
5118,5118,5118,2,"2020-08-11",1,4,4,4,4
5119,5119,5119,1,"2021-03-04",1,4,2,4,5
5120,5120,5120,1,"2019-04-05",2,2,2,2,3
5121,5121,5121,1,"2019-07-04",4,5,3,5,5
5122,5122,5122,5,"2021-05-13",3,4,5,1,5
5123,5123,5123,1,"2020-12-10",4,1,5,2,3
5124,5124,5124,5,"2021-01-24",5,5,4,5,2
5125,5125,5125,1,"2020-12-10",5,4,5,1,2
5126,5126,5126,5,"2024-01-18",4,5,5,4,2
5127,5127,5127,1,"2022-03-16",4,1,3,2,5
5128,5128,5128,2,"2022-10-24",5,1,4,5,5
5129,5129,5129,4,"2022-10-18",5,4,5,1,4
5130,5130,5130,2,"2023-03-18",4,5,1,5,5
5131,5131,5131,4,"2022-11-14",2,4,1,1,4
5132,5132,5132,2,"2020-07-26",5,3,1,2,5
5133,5133,5133,2,"2023-08-21",4,4,4,5,3
5134,5134,5134,2,"2021-05-15",2,4,3,1,3
5135,5135,5135,2,"2020-05-29",5,3,2,5,5
5136,5136,5136,2,"2021-12-29",4,2,5,1,3
5137,5137,5137,5,"2023-09-13",1,2,2,5,1
5138,5138,5138,5,"2022-03-02",3,5,3,4,1
5139,5139,5139,1,"2019-10-05",1,1,4,3,4
5140,5140,5140,2,"2021-02-08",5,2,2,4,5
5141,5141,5141,3,"2022-11-20",4,5,5,2,4
5142,5142,5142,1,"2022-09-23",4,4,4,1,2
5143,5143,5143,5,"2021-10-27",1,1,5,1,3
5144,5144,5144,3,"2019-11-04",5,2,1,5,5
5145,5145,5145,3,"2021-05-18",5,4,5,3,1
5146,5146,5146,1,"2022-08-03",2,2,3,1,3
5147,5147,5147,3,"2019-05-16",5,5,3,2,2
5148,5148,5148,1,"2022-01-28",3,5,3,4,2
5149,5149,5149,5,"2021-08-21",4,3,1,4,2
5150,5150,5150,2,"2022-04-14",2,3,4,3,4
5151,5151,5151,4,"2019-11-04",3,5,3,4,5
5152,5152,5152,3,"2021-01-21",1,2,1,5,4
5153,5153,5153,1,"2020-09-29",3,3,3,3,5
5154,5154,5154,2,"2021-10-08",3,1,1,5,3
5155,5155,5155,5,"2019-05-15",1,2,5,5,2
5156,5156,5156,5,"2023-02-01",1,2,1,5,1
5157,5157,5157,5,"2021-02-27",2,3,3,3,3
5158,5158,5158,4,"2020-07-13",2,3,3,3,2
5159,5159,5159,3,"2019-05-02",2,3,3,1,4
5160,5160,5160,3,"2021-01-31",1,5,5,1,1
5161,5161,5161,5,"2020-12-16",3,3,4,1,5
5162,5162,5162,2,"2021-07-06",5,2,5,1,2
5163,5163,5163,3,"2019-06-01",2,3,3,1,2
5164,5164,5164,2,"2023-07-28",4,1,2,1,2
5165,5165,5165,2,"2022-04-17",2,5,5,1,4
5166,5166,5166,1,"2019-10-01",4,5,1,1,2
5167,5167,5167,1,"2022-11-05",1,2,1,2,1
5168,5168,5168,3,"2022-05-13",4,2,3,5,5
5169,5169,5169,3,"2021-08-25",1,2,1,1,2
5170,5170,5170,4,"2021-07-30",5,2,4,1,5
5171,5171,5171,5,"2022-09-12",3,1,5,3,3
5172,5172,5172,3,"2020-03-16",2,3,1,3,5
5173,5173,5173,2,"2020-04-28",3,1,2,1,1
5174,5174,5174,2,"2021-03-12",4,5,4,1,3
5175,5175,5175,5,"2022-03-13",1,2,1,1,5
5176,5176,5176,1,"2021-10-27",2,5,4,4,3
5177,5177,5177,2,"2022-07-23",3,4,2,5,2
5178,5178,5178,2,"2023-11-24",4,4,2,1,3
5179,5179,5179,5,"2020-02-11",4,2,4,1,3
5180,5180,5180,1,"2021-05-06",2,4,3,5,1
5181,5181,5181,1,"2022-04-02",2,4,5,4,3
5182,5182,5182,4,"2022-02-27",3,3,4,4,5
5183,5183,5183,4,"2023-05-23",4,5,1,5,2
5184,5184,5184,2,"2021-07-23",4,2,2,5,3
5185,5185,5185,3,"2022-06-04",2,2,3,2,3
5186,5186,5186,5,"2020-10-04",2,4,3,3,5
5187,5187,5187,5,"2021-06-09",1,5,5,3,1
5188,5188,5188,1,"2022-01-30",5,2,5,1,2
5189,5189,5189,5,"2022-08-24",4,4,1,5,2
5190,5190,5190,4,"2021-05-21",4,4,5,4,3
5191,5191,5191,1,"2021-07-19",1,3,5,5,4
5192,5192,5192,1,"2019-07-31",1,4,3,1,2
5193,5193,5193,2,"2021-08-13",5,1,4,4,1
5194,5194,5194,5,"2021-03-11",4,2,3,3,1
5195,5195,5195,4,"2020-01-03",3,2,5,4,2
5196,5196,5196,1,"2021-08-09",5,2,1,1,2
5197,5197,5197,3,"2020-07-13",3,5,3,3,1
5198,5198,5198,1,"2021-03-15",1,3,4,1,3
5199,5199,5199,5,"2020-11-30",5,4,4,5,4
5200,5200,5200,5,"2023-10-06",4,5,4,5,3
5201,5201,5201,5,"2022-12-05",2,2,2,1,1
5202,5202,5202,4,"2022-04-11",2,3,5,4,1
5203,5203,5203,2,"2020-03-01",3,2,3,1,2
5204,5204,5204,5,"2022-06-28",1,1,5,5,5
5205,5205,5205,1,"2020-08-18",5,2,5,5,3
5206,5206,5206,5,"2021-06-22",5,3,5,5,4
5207,5207,5207,1,"2019-10-29",4,3,2,5,3
5208,5208,5208,2,"2022-07-30",1,2,3,5,5
5209,5209,5209,4,"2019-11-23",4,2,2,2,1
5210,5210,5210,5,"2024-02-24",4,3,1,2,1
5211,5211,5211,5,"2020-03-02",1,4,2,4,2
5212,5212,5212,3,"2024-02-02",1,3,2,5,5
5213,5213,5213,2,"2019-05-04",2,2,1,2,2
5214,5214,5214,2,"2019-05-08",3,1,4,1,1
5215,5215,5215,1,"2022-09-05",1,4,2,2,4
5216,5216,5216,4,"2023-10-28",3,5,2,2,4
5217,5217,5217,3,"2022-09-04",3,1,3,4,2
5218,5218,5218,4,"2022-02-11",4,4,1,1,2
5219,5219,5219,2,"2022-05-09",3,5,1,4,5
5220,5220,5220,5,"2023-09-27",3,5,5,1,4
5221,5221,5221,2,"2023-11-16",1,1,1,1,1
5222,5222,5222,2,"2023-03-22",4,1,3,3,3
5223,5223,5223,5,"2019-08-21",1,5,5,5,2
5224,5224,5224,5,"2019-09-10",5,2,3,3,5
5225,5225,5225,4,"2020-03-20",2,4,3,5,5
5226,5226,5226,5,"2022-11-27",3,3,3,4,5
5227,5227,5227,3,"2020-12-01",5,2,3,2,4
5228,5228,5228,5,"2022-03-25",2,4,2,2,4
5229,5229,5229,4,"2022-06-19",2,4,5,1,4
5230,5230,5230,1,"2023-05-03",1,5,5,3,1
5231,5231,5231,3,"2022-07-09",2,1,1,4,2
5232,5232,5232,2,"2020-02-14",1,2,2,2,2
5233,5233,5233,2,"2023-08-19",5,5,2,3,5
5234,5234,5234,1,"2022-04-14",4,4,3,2,1
5235,5235,5235,5,"2021-01-02",5,2,1,2,5
5236,5236,5236,4,"2022-02-27",4,4,1,4,5
5237,5237,5237,2,"2020-08-13",5,4,2,5,1
5238,5238,5238,2,"2020-02-07",5,3,5,2,2
5239,5239,5239,2,"2019-11-29",3,3,3,5,1
5240,5240,5240,5,"2020-12-21",2,5,3,4,2
5241,5241,5241,2,"2021-03-08",2,5,3,2,2
5242,5242,5242,5,"2020-11-02",2,5,2,1,4
5243,5243,5243,1,"2019-09-17",5,1,3,1,5
5244,5244,5244,2,"2023-01-06",1,3,1,4,5
5245,5245,5245,1,"2019-11-26",2,5,1,5,1
5246,5246,5246,1,"2022-03-27",5,5,3,5,3
5247,5247,5247,4,"2020-05-31",5,1,4,5,1
5248,5248,5248,3,"2021-03-17",2,3,4,1,1
5249,5249,5249,3,"2021-12-29",2,2,1,2,5
5250,5250,5250,4,"2022-11-19",5,4,4,2,2
5251,5251,5251,5,"2024-02-02",4,3,5,1,4
5252,5252,5252,4,"2020-08-30",5,3,2,1,5
5253,5253,5253,4,"2022-05-20",2,3,5,2,5
5254,5254,5254,4,"2022-08-31",3,1,1,1,4
5255,5255,5255,1,"2021-07-30",5,4,1,4,4
5256,5256,5256,3,"2019-03-08",1,2,1,4,4
5257,5257,5257,3,"2020-07-25",2,2,5,4,5
5258,5258,5258,2,"2019-12-29",4,4,3,3,3
5259,5259,5259,2,"2023-02-13",5,5,4,4,1
5260,5260,5260,2,"2021-01-01",1,3,4,2,5
5261,5261,5261,5,"2023-09-13",2,2,2,5,1
5262,5262,5262,4,"2021-07-26",5,1,1,2,4
5263,5263,5263,4,"2023-11-08",4,4,4,5,2
5264,5264,5264,4,"2021-02-18",2,2,3,1,2
5265,5265,5265,4,"2020-11-06",1,2,4,5,5
